년,관서,주소,구,죄종,연령,범죄자수
2011,중부,서울시 중구 수표로 27,중구,살인,14미만,0
2011,중부,서울시 중구 수표로 27,중구,살인,14세,0
2011,중부,서울시 중구 수표로 27,중구,살인,15세,0
2011,중부,서울시 중구 수표로 27,중구,살인,16세,0
2011,중부,서울시 중구 수표로 27,중구,살인,17세,0
2011,중부,서울시 중구 수표로 27,중구,살인,18세,0
2011,중부,서울시 중구 수표로 27,중구,살인,19세,0
2011,중부,서울시 중구 수표로 27,중구,살인,20세,0
2011,중부,서울시 중구 수표로 27,중구,살인,21~25,0
2011,중부,서울시 중구 수표로 27,중구,살인,26~30,0
2011,중부,서울시 중구 수표로 27,중구,살인,31~35,1
2011,중부,서울시 중구 수표로 27,중구,살인,36~40,0
2011,중부,서울시 중구 수표로 27,중구,살인,41~45,0
2011,중부,서울시 중구 수표로 27,중구,살인,46~50,2
2011,중부,서울시 중구 수표로 27,중구,살인,51~55,1
2011,중부,서울시 중구 수표로 27,중구,살인,56~60,0
2011,중부,서울시 중구 수표로 27,중구,살인,61~64,0
2011,중부,서울시 중구 수표로 27,중구,살인,65~70,0
2011,중부,서울시 중구 수표로 27,중구,살인,71이상,0
2011,중부,서울시 중구 수표로 27,중구,살인,미상,0
2011,중부,서울시 중구 수표로 27,중구,폭력,14미만,0
2011,중부,서울시 중구 수표로 27,중구,폭력,14세,6
2011,중부,서울시 중구 수표로 27,중구,폭력,15세,16
2011,중부,서울시 중구 수표로 27,중구,폭력,16세,14
2011,중부,서울시 중구 수표로 27,중구,폭력,17세,28
2011,중부,서울시 중구 수표로 27,중구,폭력,18세,23
2011,중부,서울시 중구 수표로 27,중구,폭력,19세,17
2011,중부,서울시 중구 수표로 27,중구,폭력,20세,23
2011,중부,서울시 중구 수표로 27,중구,폭력,21~25,192
2011,중부,서울시 중구 수표로 27,중구,폭력,26~30,267
2011,중부,서울시 중구 수표로 27,중구,폭력,31~35,222
2011,중부,서울시 중구 수표로 27,중구,폭력,36~40,249
2011,중부,서울시 중구 수표로 27,중구,폭력,41~45,324
2011,중부,서울시 중구 수표로 27,중구,폭력,46~50,299
2011,중부,서울시 중구 수표로 27,중구,폭력,51~55,267
2011,중부,서울시 중구 수표로 27,중구,폭력,56~60,140
2011,중부,서울시 중구 수표로 27,중구,폭력,61~64,68
2011,중부,서울시 중구 수표로 27,중구,폭력,65~70,69
2011,중부,서울시 중구 수표로 27,중구,폭력,71이상,48
2011,중부,서울시 중구 수표로 27,중구,폭력,미상,30
2011,종로,서울시 종로구 율곡로 46,종로구,살인,14미만,0
2011,종로,서울시 종로구 율곡로 46,종로구,살인,14세,0
2011,종로,서울시 종로구 율곡로 46,종로구,살인,15세,0
2011,종로,서울시 종로구 율곡로 46,종로구,살인,16세,0
2011,종로,서울시 종로구 율곡로 46,종로구,살인,17세,0
2011,종로,서울시 종로구 율곡로 46,종로구,살인,18세,0
2011,종로,서울시 종로구 율곡로 46,종로구,살인,19세,0
2011,종로,서울시 종로구 율곡로 46,종로구,살인,20세,0
2011,종로,서울시 종로구 율곡로 46,종로구,살인,21~25,0
2011,종로,서울시 종로구 율곡로 46,종로구,살인,26~30,0
2011,종로,서울시 종로구 율곡로 46,종로구,살인,31~35,0
2011,종로,서울시 종로구 율곡로 46,종로구,살인,36~40,1
2011,종로,서울시 종로구 율곡로 46,종로구,살인,41~45,1
2011,종로,서울시 종로구 율곡로 46,종로구,살인,46~50,0
2011,종로,서울시 종로구 율곡로 46,종로구,살인,51~55,0
2011,종로,서울시 종로구 율곡로 46,종로구,살인,56~60,0
2011,종로,서울시 종로구 율곡로 46,종로구,살인,61~64,0
2011,종로,서울시 종로구 율곡로 46,종로구,살인,65~70,0
2011,종로,서울시 종로구 율곡로 46,종로구,살인,71이상,0
2011,종로,서울시 종로구 율곡로 46,종로구,살인,미상,0
2011,종로,서울시 종로구 율곡로 46,종로구,폭력,14미만,0
2011,종로,서울시 종로구 율곡로 46,종로구,폭력,14세,1
2011,종로,서울시 종로구 율곡로 46,종로구,폭력,15세,9
2011,종로,서울시 종로구 율곡로 46,종로구,폭력,16세,3
2011,종로,서울시 종로구 율곡로 46,종로구,폭력,17세,4
2011,종로,서울시 종로구 율곡로 46,종로구,폭력,18세,16
2011,종로,서울시 종로구 율곡로 46,종로구,폭력,19세,12
2011,종로,서울시 종로구 율곡로 46,종로구,폭력,20세,14
2011,종로,서울시 종로구 율곡로 46,종로구,폭력,21~25,108
2011,종로,서울시 종로구 율곡로 46,종로구,폭력,26~30,226
2011,종로,서울시 종로구 율곡로 46,종로구,폭력,31~35,194
2011,종로,서울시 종로구 율곡로 46,종로구,폭력,36~40,191
2011,종로,서울시 종로구 율곡로 46,종로구,폭력,41~45,216
2011,종로,서울시 종로구 율곡로 46,종로구,폭력,46~50,205
2011,종로,서울시 종로구 율곡로 46,종로구,폭력,51~55,188
2011,종로,서울시 종로구 율곡로 46,종로구,폭력,56~60,140
2011,종로,서울시 종로구 율곡로 46,종로구,폭력,61~64,71
2011,종로,서울시 종로구 율곡로 46,종로구,폭력,65~70,57
2011,종로,서울시 종로구 율곡로 46,종로구,폭력,71이상,33
2011,종로,서울시 종로구 율곡로 46,종로구,폭력,미상,5
2011,남대문,서울시 중구 한강대로 410,중구,살인,14미만,0
2011,남대문,서울시 중구 한강대로 410,중구,살인,14세,0
2011,남대문,서울시 중구 한강대로 410,중구,살인,15세,0
2011,남대문,서울시 중구 한강대로 410,중구,살인,16세,0
2011,남대문,서울시 중구 한강대로 410,중구,살인,17세,0
2011,남대문,서울시 중구 한강대로 410,중구,살인,18세,0
2011,남대문,서울시 중구 한강대로 410,중구,살인,19세,0
2011,남대문,서울시 중구 한강대로 410,중구,살인,20세,0
2011,남대문,서울시 중구 한강대로 410,중구,살인,21~25,0
2011,남대문,서울시 중구 한강대로 410,중구,살인,26~30,0
2011,남대문,서울시 중구 한강대로 410,중구,살인,31~35,1
2011,남대문,서울시 중구 한강대로 410,중구,살인,36~40,0
2011,남대문,서울시 중구 한강대로 410,중구,살인,41~45,0
2011,남대문,서울시 중구 한강대로 410,중구,살인,46~50,0
2011,남대문,서울시 중구 한강대로 410,중구,살인,51~55,0
2011,남대문,서울시 중구 한강대로 410,중구,살인,56~60,0
2011,남대문,서울시 중구 한강대로 410,중구,살인,61~64,0
2011,남대문,서울시 중구 한강대로 410,중구,살인,65~70,1
2011,남대문,서울시 중구 한강대로 410,중구,살인,71이상,0
2011,남대문,서울시 중구 한강대로 410,중구,살인,미상,0
2011,남대문,서울시 중구 한강대로 410,중구,폭력,14미만,0
2011,남대문,서울시 중구 한강대로 410,중구,폭력,14세,2
2011,남대문,서울시 중구 한강대로 410,중구,폭력,15세,1
2011,남대문,서울시 중구 한강대로 410,중구,폭력,16세,2
2011,남대문,서울시 중구 한강대로 410,중구,폭력,17세,4
2011,남대문,서울시 중구 한강대로 410,중구,폭력,18세,4
2011,남대문,서울시 중구 한강대로 410,중구,폭력,19세,3
2011,남대문,서울시 중구 한강대로 410,중구,폭력,20세,1
2011,남대문,서울시 중구 한강대로 410,중구,폭력,21~25,63
2011,남대문,서울시 중구 한강대로 410,중구,폭력,26~30,141
2011,남대문,서울시 중구 한강대로 410,중구,폭력,31~35,195
2011,남대문,서울시 중구 한강대로 410,중구,폭력,36~40,162
2011,남대문,서울시 중구 한강대로 410,중구,폭력,41~45,202
2011,남대문,서울시 중구 한강대로 410,중구,폭력,46~50,180
2011,남대문,서울시 중구 한강대로 410,중구,폭력,51~55,167
2011,남대문,서울시 중구 한강대로 410,중구,폭력,56~60,98
2011,남대문,서울시 중구 한강대로 410,중구,폭력,61~64,45
2011,남대문,서울시 중구 한강대로 410,중구,폭력,65~70,32
2011,남대문,서울시 중구 한강대로 410,중구,폭력,71이상,22
2011,남대문,서울시 중구 한강대로 410,중구,폭력,미상,18
2011,서대문,서울 서대문구 통일로 113,서대문구,살인,14미만,0
2011,서대문,서울 서대문구 통일로 113,서대문구,살인,14세,0
2011,서대문,서울 서대문구 통일로 113,서대문구,살인,15세,0
2011,서대문,서울 서대문구 통일로 113,서대문구,살인,16세,0
2011,서대문,서울 서대문구 통일로 113,서대문구,살인,17세,0
2011,서대문,서울 서대문구 통일로 113,서대문구,살인,18세,0
2011,서대문,서울 서대문구 통일로 113,서대문구,살인,19세,0
2011,서대문,서울 서대문구 통일로 113,서대문구,살인,20세,0
2011,서대문,서울 서대문구 통일로 113,서대문구,살인,21~25,0
2011,서대문,서울 서대문구 통일로 113,서대문구,살인,26~30,0
2011,서대문,서울 서대문구 통일로 113,서대문구,살인,31~35,0
2011,서대문,서울 서대문구 통일로 113,서대문구,살인,36~40,2
2011,서대문,서울 서대문구 통일로 113,서대문구,살인,41~45,0
2011,서대문,서울 서대문구 통일로 113,서대문구,살인,46~50,1
2011,서대문,서울 서대문구 통일로 113,서대문구,살인,51~55,2
2011,서대문,서울 서대문구 통일로 113,서대문구,살인,56~60,0
2011,서대문,서울 서대문구 통일로 113,서대문구,살인,61~64,1
2011,서대문,서울 서대문구 통일로 113,서대문구,살인,65~70,0
2011,서대문,서울 서대문구 통일로 113,서대문구,살인,71이상,0
2011,서대문,서울 서대문구 통일로 113,서대문구,살인,미상,0
2011,서대문,서울 서대문구 통일로 113,서대문구,폭력,14미만,1
2011,서대문,서울 서대문구 통일로 113,서대문구,폭력,14세,14
2011,서대문,서울 서대문구 통일로 113,서대문구,폭력,15세,32
2011,서대문,서울 서대문구 통일로 113,서대문구,폭력,16세,26
2011,서대문,서울 서대문구 통일로 113,서대문구,폭력,17세,31
2011,서대문,서울 서대문구 통일로 113,서대문구,폭력,18세,30
2011,서대문,서울 서대문구 통일로 113,서대문구,폭력,19세,58
2011,서대문,서울 서대문구 통일로 113,서대문구,폭력,20세,50
2011,서대문,서울 서대문구 통일로 113,서대문구,폭력,21~25,292
2011,서대문,서울 서대문구 통일로 113,서대문구,폭력,26~30,300
2011,서대문,서울 서대문구 통일로 113,서대문구,폭력,31~35,263
2011,서대문,서울 서대문구 통일로 113,서대문구,폭력,36~40,254
2011,서대문,서울 서대문구 통일로 113,서대문구,폭력,41~45,298
2011,서대문,서울 서대문구 통일로 113,서대문구,폭력,46~50,309
2011,서대문,서울 서대문구 통일로 113,서대문구,폭력,51~55,281
2011,서대문,서울 서대문구 통일로 113,서대문구,폭력,56~60,183
2011,서대문,서울 서대문구 통일로 113,서대문구,폭력,61~64,70
2011,서대문,서울 서대문구 통일로 113,서대문구,폭력,65~70,73
2011,서대문,서울 서대문구 통일로 113,서대문구,폭력,71이상,44
2011,서대문,서울 서대문구 통일로 113,서대문구,폭력,미상,22
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,14미만,0
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,14세,0
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,15세,0
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,16세,0
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,17세,0
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,18세,0
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,19세,0
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,20세,0
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,21~25,0
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,26~30,0
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,31~35,0
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,36~40,0
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,41~45,0
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,46~50,1
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,51~55,0
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,56~60,1
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,61~64,0
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,65~70,0
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,71이상,0
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,미상,0
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,14미만,0
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,14세,4
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,15세,17
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,16세,10
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,17세,14
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,18세,11
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,19세,16
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,20세,5
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,21~25,105
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,26~30,156
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,31~35,149
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,36~40,164
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,41~45,273
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,46~50,303
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,51~55,320
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,56~60,162
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,61~64,88
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,65~70,73
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,71이상,48
2011,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,미상,22
2011,용산,서울시 용산구 원효로89길 24,용산구,살인,14미만,0
2011,용산,서울시 용산구 원효로89길 24,용산구,살인,14세,0
2011,용산,서울시 용산구 원효로89길 24,용산구,살인,15세,0
2011,용산,서울시 용산구 원효로89길 24,용산구,살인,16세,0
2011,용산,서울시 용산구 원효로89길 24,용산구,살인,17세,0
2011,용산,서울시 용산구 원효로89길 24,용산구,살인,18세,0
2011,용산,서울시 용산구 원효로89길 24,용산구,살인,19세,0
2011,용산,서울시 용산구 원효로89길 24,용산구,살인,20세,0
2011,용산,서울시 용산구 원효로89길 24,용산구,살인,21~25,1
2011,용산,서울시 용산구 원효로89길 24,용산구,살인,26~30,0
2011,용산,서울시 용산구 원효로89길 24,용산구,살인,31~35,3
2011,용산,서울시 용산구 원효로89길 24,용산구,살인,36~40,2
2011,용산,서울시 용산구 원효로89길 24,용산구,살인,41~45,3
2011,용산,서울시 용산구 원효로89길 24,용산구,살인,46~50,1
2011,용산,서울시 용산구 원효로89길 24,용산구,살인,51~55,3
2011,용산,서울시 용산구 원효로89길 24,용산구,살인,56~60,1
2011,용산,서울시 용산구 원효로89길 24,용산구,살인,61~64,0
2011,용산,서울시 용산구 원효로89길 24,용산구,살인,65~70,0
2011,용산,서울시 용산구 원효로89길 24,용산구,살인,71이상,0
2011,용산,서울시 용산구 원효로89길 24,용산구,살인,미상,1
2011,용산,서울시 용산구 원효로89길 24,용산구,폭력,14미만,0
2011,용산,서울시 용산구 원효로89길 24,용산구,폭력,14세,3
2011,용산,서울시 용산구 원효로89길 24,용산구,폭력,15세,16
2011,용산,서울시 용산구 원효로89길 24,용산구,폭력,16세,15
2011,용산,서울시 용산구 원효로89길 24,용산구,폭력,17세,31
2011,용산,서울시 용산구 원효로89길 24,용산구,폭력,18세,24
2011,용산,서울시 용산구 원효로89길 24,용산구,폭력,19세,21
2011,용산,서울시 용산구 원효로89길 24,용산구,폭력,20세,30
2011,용산,서울시 용산구 원효로89길 24,용산구,폭력,21~25,242
2011,용산,서울시 용산구 원효로89길 24,용산구,폭력,26~30,412
2011,용산,서울시 용산구 원효로89길 24,용산구,폭력,31~35,365
2011,용산,서울시 용산구 원효로89길 24,용산구,폭력,36~40,389
2011,용산,서울시 용산구 원효로89길 24,용산구,폭력,41~45,398
2011,용산,서울시 용산구 원효로89길 24,용산구,폭력,46~50,366
2011,용산,서울시 용산구 원효로89길 24,용산구,폭력,51~55,331
2011,용산,서울시 용산구 원효로89길 24,용산구,폭력,56~60,181
2011,용산,서울시 용산구 원효로89길 24,용산구,폭력,61~64,84
2011,용산,서울시 용산구 원효로89길 24,용산구,폭력,65~70,86
2011,용산,서울시 용산구 원효로89길 24,용산구,폭력,71이상,50
2011,용산,서울시 용산구 원효로89길 24,용산구,폭력,미상,43
2011,성북,서울 성북구 보문로 170,성북구,살인,14미만,0
2011,성북,서울 성북구 보문로 170,성북구,살인,14세,0
2011,성북,서울 성북구 보문로 170,성북구,살인,15세,0
2011,성북,서울 성북구 보문로 170,성북구,살인,16세,0
2011,성북,서울 성북구 보문로 170,성북구,살인,17세,0
2011,성북,서울 성북구 보문로 170,성북구,살인,18세,0
2011,성북,서울 성북구 보문로 170,성북구,살인,19세,0
2011,성북,서울 성북구 보문로 170,성북구,살인,20세,0
2011,성북,서울 성북구 보문로 170,성북구,살인,21~25,0
2011,성북,서울 성북구 보문로 170,성북구,살인,26~30,0
2011,성북,서울 성북구 보문로 170,성북구,살인,31~35,0
2011,성북,서울 성북구 보문로 170,성북구,살인,36~40,1
2011,성북,서울 성북구 보문로 170,성북구,살인,41~45,1
2011,성북,서울 성북구 보문로 170,성북구,살인,46~50,2
2011,성북,서울 성북구 보문로 170,성북구,살인,51~55,2
2011,성북,서울 성북구 보문로 170,성북구,살인,56~60,0
2011,성북,서울 성북구 보문로 170,성북구,살인,61~64,1
2011,성북,서울 성북구 보문로 170,성북구,살인,65~70,0
2011,성북,서울 성북구 보문로 170,성북구,살인,71이상,0
2011,성북,서울 성북구 보문로 170,성북구,살인,미상,0
2011,성북,서울 성북구 보문로 170,성북구,폭력,14미만,1
2011,성북,서울 성북구 보문로 170,성북구,폭력,14세,8
2011,성북,서울 성북구 보문로 170,성북구,폭력,15세,20
2011,성북,서울 성북구 보문로 170,성북구,폭력,16세,19
2011,성북,서울 성북구 보문로 170,성북구,폭력,17세,18
2011,성북,서울 성북구 보문로 170,성북구,폭력,18세,21
2011,성북,서울 성북구 보문로 170,성북구,폭력,19세,35
2011,성북,서울 성북구 보문로 170,성북구,폭력,20세,24
2011,성북,서울 성북구 보문로 170,성북구,폭력,21~25,172
2011,성북,서울 성북구 보문로 170,성북구,폭력,26~30,195
2011,성북,서울 성북구 보문로 170,성북구,폭력,31~35,156
2011,성북,서울 성북구 보문로 170,성북구,폭력,36~40,164
2011,성북,서울 성북구 보문로 170,성북구,폭력,41~45,184
2011,성북,서울 성북구 보문로 170,성북구,폭력,46~50,243
2011,성북,서울 성북구 보문로 170,성북구,폭력,51~55,195
2011,성북,서울 성북구 보문로 170,성북구,폭력,56~60,94
2011,성북,서울 성북구 보문로 170,성북구,폭력,61~64,47
2011,성북,서울 성북구 보문로 170,성북구,폭력,65~70,56
2011,성북,서울 성북구 보문로 170,성북구,폭력,71이상,28
2011,성북,서울 성북구 보문로 170,성북구,폭력,미상,11
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,14미만,0
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,14세,0
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,15세,0
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,16세,0
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,17세,0
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,18세,0
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,19세,0
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,20세,0
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,21~25,0
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,26~30,0
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,31~35,4
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,36~40,0
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,41~45,2
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,46~50,3
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,51~55,1
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,56~60,2
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,61~64,1
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,65~70,0
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,71이상,0
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,미상,0
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,14미만,0
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,14세,5
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,15세,28
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,16세,39
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,17세,40
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,18세,39
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,19세,60
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,20세,45
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,21~25,280
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,26~30,402
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,31~35,355
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,36~40,392
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,41~45,436
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,46~50,529
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,51~55,512
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,56~60,306
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,61~64,134
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,65~70,111
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,71이상,57
2011,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,미상,27
2011,마포,서울시 마포구 마포대로 183,마포구,살인,14미만,0
2011,마포,서울시 마포구 마포대로 183,마포구,살인,14세,0
2011,마포,서울시 마포구 마포대로 183,마포구,살인,15세,0
2011,마포,서울시 마포구 마포대로 183,마포구,살인,16세,0
2011,마포,서울시 마포구 마포대로 183,마포구,살인,17세,0
2011,마포,서울시 마포구 마포대로 183,마포구,살인,18세,0
2011,마포,서울시 마포구 마포대로 183,마포구,살인,19세,0
2011,마포,서울시 마포구 마포대로 183,마포구,살인,20세,0
2011,마포,서울시 마포구 마포대로 183,마포구,살인,21~25,0
2011,마포,서울시 마포구 마포대로 183,마포구,살인,26~30,1
2011,마포,서울시 마포구 마포대로 183,마포구,살인,31~35,1
2011,마포,서울시 마포구 마포대로 183,마포구,살인,36~40,0
2011,마포,서울시 마포구 마포대로 183,마포구,살인,41~45,0
2011,마포,서울시 마포구 마포대로 183,마포구,살인,46~50,1
2011,마포,서울시 마포구 마포대로 183,마포구,살인,51~55,0
2011,마포,서울시 마포구 마포대로 183,마포구,살인,56~60,0
2011,마포,서울시 마포구 마포대로 183,마포구,살인,61~64,0
2011,마포,서울시 마포구 마포대로 183,마포구,살인,65~70,0
2011,마포,서울시 마포구 마포대로 183,마포구,살인,71이상,0
2011,마포,서울시 마포구 마포대로 183,마포구,살인,미상,0
2011,마포,서울시 마포구 마포대로 183,마포구,폭력,14미만,1
2011,마포,서울시 마포구 마포대로 183,마포구,폭력,14세,35
2011,마포,서울시 마포구 마포대로 183,마포구,폭력,15세,42
2011,마포,서울시 마포구 마포대로 183,마포구,폭력,16세,32
2011,마포,서울시 마포구 마포대로 183,마포구,폭력,17세,26
2011,마포,서울시 마포구 마포대로 183,마포구,폭력,18세,59
2011,마포,서울시 마포구 마포대로 183,마포구,폭력,19세,57
2011,마포,서울시 마포구 마포대로 183,마포구,폭력,20세,43
2011,마포,서울시 마포구 마포대로 183,마포구,폭력,21~25,379
2011,마포,서울시 마포구 마포대로 183,마포구,폭력,26~30,517
2011,마포,서울시 마포구 마포대로 183,마포구,폭력,31~35,448
2011,마포,서울시 마포구 마포대로 183,마포구,폭력,36~40,419
2011,마포,서울시 마포구 마포대로 183,마포구,폭력,41~45,401
2011,마포,서울시 마포구 마포대로 183,마포구,폭력,46~50,444
2011,마포,서울시 마포구 마포대로 183,마포구,폭력,51~55,311
2011,마포,서울시 마포구 마포대로 183,마포구,폭력,56~60,176
2011,마포,서울시 마포구 마포대로 183,마포구,폭력,61~64,87
2011,마포,서울시 마포구 마포대로 183,마포구,폭력,65~70,62
2011,마포,서울시 마포구 마포대로 183,마포구,폭력,71이상,47
2011,마포,서울시 마포구 마포대로 183,마포구,폭력,미상,57
2011,영등포,서울시 영등포구 국회대로 608,영등포구,살인,14미만,0
2011,영등포,서울시 영등포구 국회대로 608,영등포구,살인,14세,0
2011,영등포,서울시 영등포구 국회대로 608,영등포구,살인,15세,0
2011,영등포,서울시 영등포구 국회대로 608,영등포구,살인,16세,0
2011,영등포,서울시 영등포구 국회대로 608,영등포구,살인,17세,0
2011,영등포,서울시 영등포구 국회대로 608,영등포구,살인,18세,0
2011,영등포,서울시 영등포구 국회대로 608,영등포구,살인,19세,0
2011,영등포,서울시 영등포구 국회대로 608,영등포구,살인,20세,1
2011,영등포,서울시 영등포구 국회대로 608,영등포구,살인,21~25,5
2011,영등포,서울시 영등포구 국회대로 608,영등포구,살인,26~30,2
2011,영등포,서울시 영등포구 국회대로 608,영등포구,살인,31~35,1
2011,영등포,서울시 영등포구 국회대로 608,영등포구,살인,36~40,5
2011,영등포,서울시 영등포구 국회대로 608,영등포구,살인,41~45,5
2011,영등포,서울시 영등포구 국회대로 608,영등포구,살인,46~50,2
2011,영등포,서울시 영등포구 국회대로 608,영등포구,살인,51~55,4
2011,영등포,서울시 영등포구 국회대로 608,영등포구,살인,56~60,0
2011,영등포,서울시 영등포구 국회대로 608,영등포구,살인,61~64,0
2011,영등포,서울시 영등포구 국회대로 608,영등포구,살인,65~70,1
2011,영등포,서울시 영등포구 국회대로 608,영등포구,살인,71이상,0
2011,영등포,서울시 영등포구 국회대로 608,영등포구,살인,미상,0
2011,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,14미만,1
2011,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,14세,13
2011,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,15세,63
2011,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,16세,25
2011,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,17세,64
2011,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,18세,34
2011,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,19세,54
2011,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,20세,39
2011,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,21~25,327
2011,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,26~30,612
2011,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,31~35,616
2011,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,36~40,672
2011,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,41~45,725
2011,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,46~50,863
2011,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,51~55,689
2011,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,56~60,372
2011,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,61~64,153
2011,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,65~70,132
2011,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,71이상,58
2011,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,미상,129
